Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Max_Sel_Pre,Avg_Sel_Pre,Max_Cal,Avg_Cal,RMSE_STEP_Max,STEP_Max_Avg,RMSE_STEP_Mean,STEP_Mean_Avg,W0_std,W1_std,W2_std,W0_dif,W1_dif,W2_dif,RMSE_dif,MaxRMSE_dif,Cause_no
20240516121000-20240516141639,20240508000000-20240511000000,2024-05-16 14:14:39,VAHCCG:D02_H23:PRES,3.78e-08,1.00e-08,5.06e+01,7.281e-08,2.98e-07,2.98e-07,1.18e-07,8.78e-08,8.45e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.24e-10,4.54e-13,8.15e-08,0.00e+00,3.67e-09,1.17e-07,1.74e-08,1.81e-07,0.00e+00
20240516180700-20240516200737,20240508000000-20240511000000,2024-05-16 20:05:37,VAHCCG:D02_H23:PRES,9.61e-08,1.00e-08,5.05e+01,7.281e-08,6.03e-07,6.03e-07,1.58e-07,8.78e-08,8.63e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.24e-10,4.54e-13,8.15e-08,0.00e+00,5.38e-08,1.21e-07,7.19e-08,4.81e-07,0.00e+00
20240515151300-20240516211042,20240508000000-20240511000000,2024-05-16 21:08:42,VAHCCG:D02_H23:PRES,6.00e-08,1.00e-08,3.20e+02,7.281e-08,7.20e-07,7.20e-07,1.37e-07,1.22e-07,8.73e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.24e-10,4.54e-13,8.15e-08,2.46e-10,0.00e+00,1.26e-07,3.35e-08,5.82e-07,0.00e+00
20240515160900-20240516220634,20240508000000-20240511000000,2024-05-16 22:04:34,VAHCCG:D02_H23:PRES,6.00e-08,1.00e-08,3.20e+02,7.281e-08,7.20e-07,7.20e-07,1.37e-07,1.22e-07,8.73e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.24e-10,4.54e-13,8.15e-08,2.48e-10,0.00e+00,1.26e-07,3.34e-08,5.82e-07,0.00e+00
20240517040900-20240517100634,20240509000000-20240512000000,2024-05-17 10:04:34,VAHCCG:D07_H07:PRES,4.40e-08,1.00e-08,8.01e+02,2.706e-08,1.47e-07,1.47e-07,1.33e-07,9.11e-08,8.86e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.41e-14,8.64e-08,2.49e-12,6.51e-14,1.29e-07,1.00e-08,1.29e-08,0.00e+00
20240516211100-20240517105840,20240509000000-20240512000000,2024-05-17 10:56:40,VAHCCG:D07_H07:PRES,4.32e-08,1.00e-08,8.01e+02,2.706e-08,1.47e-07,1.47e-07,1.31e-07,9.11e-08,8.79e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.41e-14,8.64e-08,1.80e-11,0.00e+00,1.21e-07,1.00e-08,1.34e-08,0.00e+00
20240516211100-20240517114445,20240509000000-20240512000000,2024-05-17 11:42:45,VAHCCG:D07_H07:PRES,4.32e-08,1.00e-08,8.01e+02,2.706e-08,1.47e-07,1.47e-07,1.31e-07,9.11e-08,8.79e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.41e-14,8.64e-08,9.41e-12,4.64e-14,1.25e-07,1.00e-08,1.35e-08,0.00e+00
20240516211100-20240517143142,20240509000000-20240512000000,2024-05-17 14:29:42,VAHCCG:D07_H07:PRES,4.31e-08,1.00e-08,8.01e+02,2.706e-08,1.47e-07,1.47e-07,1.31e-07,9.11e-08,8.78e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.41e-14,8.64e-08,7.69e-12,5.58e-14,1.26e-07,1.00e-08,1.36e-08,0.00e+00
20240516211100-20240517154300,20240509000000-20240512000000,2024-05-17 15:41:00,VAHCCG:D07_H07:PRES,4.30e-08,1.00e-08,8.01e+02,2.706e-08,1.47e-07,1.47e-07,1.31e-07,9.11e-08,8.78e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.41e-14,8.64e-08,7.52e-12,5.67e-14,1.26e-07,1.00e-08,1.36e-08,0.00e+00
20240516211100-20240517163800,20240509000000-20240512000000,2024-05-17 16:36:00,VAHCCG:D07_H07:PRES,4.30e-08,1.00e-08,8.01e+02,2.706e-08,1.47e-07,1.47e-07,1.31e-07,9.11e-08,8.77e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.41e-14,8.64e-08,7.65e-12,5.59e-14,1.26e-07,1.00e-08,1.36e-08,0.00e+00
20240517210730-20240517230942,20240509000000-20240512000000,2024-05-17 23:07:42,VAHCCG:D08_H17:PRES,3.99e-05,2.73e-06,1.00e+03,1.099e-05,1.28e-04,1.28e-04,1.03e-04,6.39e-05,6.36e-05,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.38e-12,6.31e-05,0.00e+00,0.00e+00,1.03e-04,6.78e-06,2.48e-05,0.00e+00
20240517210730-20240517230942,20240509000000-20240512000000,2024-05-17 23:07:42,VAHCCG:D08_H18:PRES,3.54e-05,2.39e-06,1.00e+03,9.838e-06,1.13e-04,1.13e-04,9.05e-05,5.57e-05,5.57e-05,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.99e-13,5.56e-05,0.00e+00,0.00e+00,9.05e-05,6.12e-06,2.23e-05,0.00e+00
20240517231000-20240517235252,20240509000000-20240512000000,2024-05-17 23:50:52,VAHCCG:D07_H07:PRES,4.50e-08,1.00e-08,9.20e+02,2.706e-08,1.43e-07,1.43e-07,1.35e-07,9.46e-08,9.06e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.41e-14,8.64e-08,9.74e-12,0.00e+00,1.29e-07,1.00e-08,1.12e-08,0.00e+00
20240517231000-20240517235252,20240509000000-20240512000000,2024-05-17 23:50:52,VAHCCG:D08_H17:PRES,4.75e-05,2.73e-06,9.20e+02,1.099e-05,1.30e-04,1.30e-04,1.10e-04,6.36e-05,6.33e-05,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.38e-12,6.31e-05,0.00e+00,0.00e+00,1.10e-04,9.64e-06,1.98e-05,0.00e+00
20240517231000-20240517235252,20240509000000-20240512000000,2024-05-17 23:50:52,VAHCCG:D08_H18:PRES,4.22e-05,2.39e-06,9.20e+02,9.838e-06,1.14e-04,1.14e-04,9.69e-05,5.57e-05,5.57e-05,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.99e-13,5.56e-05,0.00e+00,0.00e+00,9.69e-05,8.63e-06,1.74e-05,0.00e+00
20240518002530-20240518032235,20240510000000-20240513000000,2024-05-18 03:20:35,VAHCCG:D08_H17:PRES,4.44e-05,2.70e-06,9.61e+02,9.406e-06,1.31e-04,1.31e-04,1.09e-04,6.47e-05,6.47e-05,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.47e-05,0.00e+00,0.00e+00,1.09e-04,5.40e-06,2.19e-05,0.00e+00
20240518002530-20240518032235,20240510000000-20240513000000,2024-05-18 03:20:35,VAHCCG:D08_H18:PRES,3.93e-05,2.37e-06,9.61e+02,8.754e-06,1.15e-04,1.15e-04,9.57e-05,5.67e-05,5.67e-05,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.67e-05,0.00e+00,0.00e+00,9.57e-05,4.85e-06,1.90e-05,0.00e+00
20240518035330-20240518042204,20240510000000-20240513000000,2024-05-18 04:20:04,VAHCCG:D08_H17:PRES,4.97e-05,2.70e-06,5.70e+02,9.406e-06,1.27e-04,1.26e-04,1.13e-04,6.47e-05,6.47e-05,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.47e-05,4.69e-08,1.48e-10,9.94e-05,9.21e-06,2.00e-05,0.00e+00
20240518035330-20240518042204,20240510000000-20240513000000,2024-05-18 04:20:04,VAHCCG:D08_H18:PRES,4.50e-05,2.37e-06,5.70e+02,8.754e-06,1.13e-04,1.12e-04,1.01e-04,5.67e-05,5.67e-05,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.67e-05,3.83e-08,1.49e-10,8.93e-05,8.13e-06,1.76e-05,0.00e+00
20240519104900-20240519164653,20240511000000-20240514000000,2024-05-19 16:44:53,VAHCCG:D02_H11:PRES,4.73e-08,1.00e-08,1.00e+03,8.495e-08,1.05e-06,1.05e-06,4.88e-08,3.04e-08,3.04e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.46e-13,0.00e+00,2.99e-08,0.00e+00,1.21e-13,2.86e-08,4.33e-08,1.00e-06,0.00e+00
20240519104900-20240519164653,20240511000000-20240514000000,2024-05-19 16:44:53,VAHCCG:D08_H05:PRES,1.01e-07,1.01e-08,1.00e+03,9.551e-08,4.31e-07,4.30e-07,2.63e-07,2.01e-07,1.91e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.20e-10,3.36e-13,2.09e-08,1.24e-10,6.96e-13,2.82e-08,6.95e-08,1.53e-07,0.00e+00
20240519104700-20240519175313,20240511000000-20240514000000,2024-05-19 17:51:13,VAHCCG:D02_H11:PRES,4.48e-08,1.00e-08,1.00e+03,8.495e-08,1.05e-06,1.05e-06,5.03e-08,3.04e-08,3.04e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.46e-13,0.00e+00,2.99e-08,0.00e+00,1.30e-13,2.83e-08,3.98e-08,1.00e-06,0.00e+00
20240519104700-20240519175313,20240511000000-20240514000000,2024-05-19 17:51:13,VAHCCG:D07_H04:PRES,2.32e-08,1.00e-08,1.00e+03,1.894e-08,1.74e-07,1.74e-07,4.97e-08,3.04e-08,3.04e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.29e-13,0.00e+00,3.01e-08,0.00e+00,1.31e-13,2.76e-08,1.18e-08,1.23e-07,0.00e+00
20240519104700-20240519175313,20240511000000-20240514000000,2024-05-19 17:51:13,VAHCCG:D08_H05:PRES,1.35e-07,1.01e-08,1.00e+03,9.551e-08,4.72e-07,4.70e-07,2.93e-07,2.01e-07,1.93e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.20e-10,3.36e-13,2.09e-08,6.45e-11,1.11e-12,4.26e-08,8.90e-08,1.63e-07,0.00e+00
20240519175330-20240519211424,20240511000000-20240514000000,2024-05-19 21:12:24,VAHCCG:D08_H05:PRES,8.92e-08,1.01e-08,1.00e+03,9.551e-08,3.35e-07,3.35e-07,2.40e-07,2.01e-07,1.54e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.20e-10,3.36e-13,2.09e-08,2.46e-10,0.00e+00,5.07e-08,1.50e-08,3.94e-08,0.00e+00
20240519211430-20240520040605,20240512000000-20240515000000,2024-05-20 04:04:05,VAHCCG:D08_H05:PRES,7.09e-08,1.34e-08,1.00e+03,9.086e-08,3.24e-07,3.23e-07,2.65e-07,2.07e-07,1.99e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.21e-10,3.40e-13,2.47e-08,1.52e-10,4.78e-13,3.77e-08,2.31e-08,4.79e-08,0.00e+00
20240521115830-20240521124543,20240513000000-20240516000000,2024-05-21 12:43:43,VAHCCG:D01_H16:PRES,1.72e-07,1.06e-08,9.49e+02,5.607e-08,9.58e-07,9.58e-07,1.35e-07,1.57e-07,8.68e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.53e-11,4.45e-13,3.96e-08,0.00e+00,3.36e-12,6.81e-09,1.12e-07,4.67e-07,0.00e+00
20240521170430-20240521180457,20240513000000-20240516000000,2024-05-21 18:02:57,VAHCCG:D01_H16:PRES,1.97e-07,1.06e-08,1.00e+03,5.607e-08,7.53e-07,7.53e-07,2.06e-07,1.75e-07,1.19e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.53e-11,4.45e-13,3.96e-08,2.10e-10,6.22e-13,1.00e-09,1.66e-07,4.88e-07,0.00e+00
20240522035900-20240522045247,20240514000000-20240517000000,2024-05-22 04:50:47,VAHCCG:D01_H16:PRES,4.60e-08,1.24e-08,1.00e+03,5.598e-08,2.87e-07,2.87e-07,1.30e-07,1.67e-07,1.10e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.54e-10,6.85e-14,1.00e-09,0.00e+00,9.89e-13,5.29e-08,2.23e-08,5.63e-08,0.00e+00
20240522045300-20240522064241,20240514000000-20240517000000,2024-05-22 06:40:41,VAHCCG:D12_H14:PRES,4.59e-08,1.00e-08,1.00e+03,1.330e-21,5.24e-07,5.24e-07,3.75e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.98e-27,3.00e-08,2.02e-12,0.00e+00,3.57e-08,4.53e-08,4.87e-07,0.00e+00
20240522064300-20240522123402,20240514000000-20240517000000,2024-05-22 12:32:02,VAHCCG:D07_H03:PRES,8.47e-08,1.00e-08,1.00e+03,1.330e-21,2.09e-07,2.09e-07,7.58e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.98e-27,3.00e-08,0.00e+00,0.00e+00,7.58e-08,7.12e-08,1.33e-07,0.00e+00
20240522064300-20240522123402,20240514000000-20240517000000,2024-05-22 12:32:02,VAHCCG:D07_H04:PRES,4.44e-08,1.00e-08,1.00e+03,1.706e-08,1.19e-07,1.19e-07,5.90e-08,3.14e-08,3.07e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.85e-15,2.98e-08,0.00e+00,0.00e+00,5.90e-08,3.38e-08,6.00e-08,0.00e+00
20240522064300-20240522123402,20240514000000-20240517000000,2024-05-22 12:32:02,VAHCCG:D08_H16A:PRES,4.01e-07,1.05e-08,1.00e+03,6.340e-08,1.26e-06,1.26e-06,3.70e-07,2.01e-07,1.35e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.77e-10,0.00e+00,2.36e-08,0.00e+00,0.00e+00,3.70e-07,2.71e-07,8.91e-07,0.00e+00
20240522095700-20240522134113,20240514000000-20240517000000,2024-05-22 13:39:13,VAHCCG:D07_H03:PRES,1.06e-07,1.00e-08,1.00e+03,1.330e-21,2.09e-07,2.09e-07,1.02e-07,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.98e-27,3.00e-08,0.00e+00,0.00e+00,1.02e-07,7.78e-08,1.07e-07,0.00e+00
20240522095700-20240522134113,20240514000000-20240517000000,2024-05-22 13:39:13,VAHCCG:D07_H04:PRES,5.47e-08,1.00e-08,1.00e+03,1.706e-08,1.19e-07,1.19e-07,6.84e-08,3.14e-08,3.01e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.85e-15,2.98e-08,0.00e+00,0.00e+00,6.84e-08,3.89e-08,5.06e-08,0.00e+00
20240522095700-20240522134113,20240514000000-20240517000000,2024-05-22 13:39:13,VAHCCG:D08_H16A:PRES,5.02e-07,1.05e-08,1.00e+03,6.340e-08,1.26e-06,1.26e-06,4.59e-07,2.01e-07,8.61e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.77e-10,0.00e+00,2.36e-08,0.00e+00,0.00e+00,4.60e-07,3.06e-07,8.01e-07,0.00e+00
20240523191500-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VAHCCG:D08_H05:PRES,8.11e-08,1.25e-08,1.00e+03,2.925e-08,3.95e-07,3.95e-07,2.40e-07,1.96e-07,1.88e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.58e-10,9.62e-14,2.06e-08,5.74e-11,9.35e-13,2.89e-08,5.82e-08,1.40e-07,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D01_H02:PRES,3.70e-08,1.00e-08,1.16e+03,4.426e-08,9.99e-07,9.99e-07,1.03e-07,1.21e-07,9.36e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.03e-11,1.65e-13,4.32e-08,2.49e-11,1.70e-13,4.75e-08,3.57e-08,8.81e-07,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D02_H11:PRES,2.14e-08,1.00e-08,1.16e+03,5.508e-08,1.49e-07,1.49e-07,4.57e-08,3.06e-08,3.03e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.98e-15,3.00e-08,0.00e+00,1.78e-13,1.27e-08,1.00e-08,8.89e-08,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D07_H02:PRES,3.98e-08,1.00e-08,1.16e+03,3.289e-08,1.83e-07,1.83e-07,1.10e-07,1.11e-07,7.39e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.59e-13,2.59e-08,0.00e+00,3.92e-13,3.74e-08,1.44e-08,3.58e-08,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D07_H04:PRES,4.70e-08,1.00e-08,1.16e+03,1.573e-08,2.42e-07,2.42e-07,5.30e-08,3.01e-08,3.01e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.02e-16,3.00e-08,0.00e+00,3.00e-13,1.00e-09,3.03e-08,1.48e-07,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D07_H04A:PRES,3.73e-08,1.00e-08,1.16e+03,3.103e-08,3.23e-07,3.23e-07,1.53e-07,1.73e-07,1.26e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.75e-11,2.42e-13,1.53e-08,0.00e+00,6.52e-13,3.21e-08,1.94e-08,9.42e-08,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D08_H05:PRES,1.62e-07,1.25e-08,1.16e+03,2.925e-08,1.38e-06,1.38e-06,2.67e-07,2.35e-07,1.93e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.58e-10,9.62e-14,2.06e-08,0.00e+00,1.47e-12,1.00e-09,1.16e-07,9.45e-07,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D08_H24:PRES,1.35e-07,1.04e-08,1.16e+03,3.600e-08,2.30e-06,2.30e-06,2.31e-07,2.57e-07,2.01e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.56e-10,1.95e-13,1.14e-08,0.00e+00,1.25e-12,1.00e-09,1.20e-07,1.97e-06,0.00e+00
20240524103500-20240524111758,20240516000000-20240519000000,2024-05-24 11:15:58,VAHCCG:D05_H14:PRES,7.42e-08,1.03e-08,6.51e+02,3.253e-08,1.58e-07,1.58e-07,1.21e-07,7.57e-08,4.66e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.15e-11,3.25e-13,2.08e-08,4.39e-11,8.19e-13,1.02e-07,1.00e-08,1.37e-08,0.00e+00
20240524103500-20240524111758,20240516000000-20240519000000,2024-05-24 11:15:58,VAHCCG:D07_H04A:PRES,4.13e-08,1.00e-08,6.51e+02,3.103e-08,1.28e-07,1.14e-07,8.18e-08,6.52e-08,4.10e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.75e-11,2.42e-13,1.53e-08,8.47e-11,1.34e-13,5.41e-08,1.00e-08,4.42e-09,0.00e+00
20240524103500-20240524111758,20240516000000-20240519000000,2024-05-24 11:15:58,VAHCCG:D08_H05:PRES,2.99e-07,1.25e-08,6.51e+02,2.925e-08,5.00e-07,4.97e-07,3.53e-07,1.24e-07,7.15e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.58e-10,9.62e-14,2.06e-08,6.48e-10,0.00e+00,1.48e-07,3.58e-08,6.21e-08,0.00e+00
20240524103500-20240524111758,20240516000000-20240519000000,2024-05-24 11:15:58,VAHCCG:D08_H16A:PRES,4.03e-08,1.00e-08,6.51e+02,6.940e-08,1.56e-07,1.51e-07,1.15e-07,1.19e-07,7.51e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.11e-10,3.61e-13,3.77e-08,7.51e-11,5.78e-13,8.75e-08,1.00e-08,8.09e-09,0.00e+00
20240524111800-20240524115635,20240516000000-20240519000000,2024-05-24 11:54:35,VAHCCG:D05_H14:PRES,5.00e-08,1.03e-08,6.13e+02,3.253e-08,1.25e-07,1.20e-07,8.92e-08,6.95e-08,3.92e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.15e-11,3.25e-13,2.08e-08,4.49e-11,1.01e-12,7.63e-08,1.00e-08,8.81e-09,0.00e+00
20240524111800-20240524115635,20240516000000-20240519000000,2024-05-24 11:54:35,VAHCCG:D08_H05:PRES,1.19e-07,1.25e-08,6.13e+02,2.925e-08,3.58e-07,3.47e-07,1.58e-07,1.15e-07,5.64e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.58e-10,9.62e-14,2.06e-08,5.38e-10,0.00e+00,3.78e-08,1.00e-08,9.94e-09,0.00e+00
20240524111800-20240524115635,20240516000000-20240519000000,2024-05-24 11:54:35,VAHCCG:D08_H16A:PRES,3.40e-08,1.00e-08,6.13e+02,6.940e-08,1.38e-07,1.34e-07,9.57e-08,1.10e-07,6.33e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.11e-10,3.61e-13,3.77e-08,4.60e-11,1.32e-12,8.18e-08,1.00e-08,4.26e-08,0.00e+00
20240524115700-20240524135203,20240516000000-20240519000000,2024-05-24 13:50:03,VAHCCG:D01_H16:PRES,3.62e-07,1.00e-08,1.16e+03,2.109e-08,4.11e-06,4.11e-06,2.01e-07,1.96e-07,1.54e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,9.79e-11,2.27e-13,8.37e-09,0.00e+00,7.16e-13,3.62e-08,3.57e-07,3.84e-06,0.00e+00
20240524115700-20240524135203,20240516000000-20240519000000,2024-05-24 13:50:03,VAHCCG:D02_H11:PRES,2.62e-08,1.00e-08,1.16e+03,5.508e-08,1.42e-07,1.29e-07,5.05e-08,3.06e-08,3.04e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.98e-15,3.00e-08,0.00e+00,1.06e-13,2.62e-08,1.00e-08,6.90e-08,0.00e+00
20240524115700-20240524135203,20240516000000-20240519000000,2024-05-24 13:50:03,VAHCCG:D07_H04:PRES,3.18e-08,1.00e-08,1.16e+03,1.573e-08,1.02e-07,1.02e-07,4.92e-08,3.01e-08,3.01e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.02e-16,3.00e-08,0.00e+00,1.02e-13,2.58e-08,2.15e-08,4.36e-08,0.00e+00
20240524115700-20240524135203,20240516000000-20240519000000,2024-05-24 13:50:03,VAHCCG:D08_H05:PRES,2.04e-07,1.25e-08,1.16e+03,2.925e-08,5.06e-07,4.90e-07,3.91e-07,2.35e-07,1.94e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.58e-10,9.62e-14,2.06e-08,3.26e-10,0.00e+00,7.97e-08,2.62e-08,4.91e-08,0.00e+00
20240524164500-20240524223235,20240516000000-20240519000000,2024-05-24 22:30:35,VAHCCG:D01_H16:PRES,1.94e-07,1.00e-08,1.16e+03,2.109e-08,1.88e-06,1.88e-06,2.21e-07,1.96e-07,1.66e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,9.79e-11,2.27e-13,8.37e-09,1.06e-11,6.19e-13,5.90e-08,1.84e-07,1.62e-06,0.00e+00
20240524164500-20240524223235,20240516000000-20240519000000,2024-05-24 22:30:35,VAHCCG:D02_H11:PRES,4.83e-08,1.00e-08,1.16e+03,5.508e-08,5.60e-07,5.60e-07,6.80e-08,3.06e-08,3.04e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.98e-15,3.00e-08,2.62e-11,8.71e-14,1.96e-08,2.74e-08,4.85e-07,0.00e+00
20240524164500-20240524223235,20240516000000-20240519000000,2024-05-24 22:30:35,VAHCCG:D04_H09:PRES,2.18e-08,1.00e-08,1.16e+03,8.073e-22,1.27e-06,2.07e-07,4.86e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.37e-27,3.00e-08,2.06e-12,7.65e-14,2.78e-08,1.00e-08,1.52e-07,0.00e+00
20240524164500-20240524223235,20240516000000-20240519000000,2024-05-24 22:30:35,VAHCCG:D05_H14:PRES,6.03e-08,1.03e-08,1.16e+03,3.253e-08,2.90e-07,2.90e-07,2.17e-07,2.10e-07,1.74e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.15e-11,3.25e-13,2.08e-08,1.78e-10,0.00e+00,3.23e-08,3.89e-08,7.98e-08,0.00e+00
20240524164500-20240524223235,20240516000000-20240519000000,2024-05-24 22:30:35,VAHCCG:D07_H02:PRES,7.11e-08,1.00e-08,1.16e+03,3.289e-08,2.04e-07,2.04e-07,1.45e-07,1.11e-07,8.91e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.59e-13,2.59e-08,1.21e-10,0.00e+00,1.93e-08,4.14e-08,7.88e-08,0.00e+00
20240524164500-20240524223235,20240516000000-20240519000000,2024-05-24 22:30:35,VAHCCG:D07_H04:PRES,1.01e-07,1.00e-08,1.16e+03,1.573e-08,1.78e-07,1.78e-07,1.13e-07,3.01e-08,3.01e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.02e-16,3.00e-08,6.95e-11,1.66e-13,1.00e-09,4.87e-08,1.06e-07,0.00e+00
20240524164500-20240524223235,20240516000000-20240519000000,2024-05-24 22:30:35,VAHCCG:D07_H04A:PRES,1.27e-07,1.00e-08,1.16e+03,3.103e-08,3.82e-07,3.82e-07,2.37e-07,1.73e-07,1.45e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.75e-11,2.42e-13,1.53e-08,2.29e-10,0.00e+00,1.00e-09,8.39e-08,1.39e-07,0.00e+00
20240524164500-20240524223235,20240516000000-20240519000000,2024-05-24 22:30:35,VAHCCG:D08_H05:PRES,1.15e-05,1.25e-08,1.16e+03,2.925e-08,4.20e-05,4.20e-05,6.57e-06,2.35e-07,2.08e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.58e-10,9.62e-14,2.06e-08,3.15e-09,0.00e+00,3.30e-06,9.52e-06,3.51e-05,0.00e+00
20240524164500-20240524223235,20240516000000-20240519000000,2024-05-24 22:30:35,VAHCCG:D08_H06:PRES,4.85e-07,1.00e-08,1.16e+03,1.533e-08,1.71e-06,1.71e-06,3.64e-07,1.08e-07,8.77e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.87e-12,2.37e-13,2.69e-08,5.32e-11,0.00e+00,3.09e-07,3.96e-07,1.35e-06,0.00e+00
20240524223300-20240524235111,20240516000000-20240519000000,2024-05-24 23:49:11,VAHCCG:D01_H16:PRES,5.46e-08,1.00e-08,1.12e+03,2.109e-08,4.66e-07,4.66e-07,1.41e-07,1.83e-07,1.06e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,9.79e-11,2.27e-13,8.37e-09,8.07e-11,3.00e-13,4.78e-08,4.23e-08,2.69e-07,0.00e+00
20240524223300-20240524235111,20240516000000-20240519000000,2024-05-24 23:49:11,VAHCCG:D05_H14:PRES,5.03e-08,1.03e-08,1.12e+03,3.253e-08,2.07e-07,2.07e-07,1.54e-07,1.93e-07,1.10e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.15e-11,3.25e-13,2.08e-08,8.93e-11,5.18e-14,8.35e-08,1.00e-08,1.15e-08,0.00e+00
