Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Max_Sel_Pre,Avg_Sel_Pre,Max_Cal,Avg_Cal,RMSE_STEP_Max,STEP_Max_Avg,RMSE_STEP_Mean,STEP_Mean_Avg,W0_std,W1_std,W2_std,W0_dif,W1_dif,W2_dif,RMSE_dif,MaxRMSE_dif,Cause_no
20240406085530-20240406105125,20240329000000-20240401000000,2024-04-06 10:49:25,VALCCG:D10_L06:PRES,1.90e-07,3.14e-08,1.05e+03,1.447e-07,1.06e-06,1.06e-06,3.51e-07,8.58e-07,4.92e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.74e-10,2.43e-12,1.41e-07,3.14e-10,3.02e-13,8.36e-08,5.51e-08,7.79e-07,0.00e+00
20240406085530-20240406105125,20240329000000-20240401000000,2024-04-06 10:49:25,VALCCG:D11_L22:PRES,5.62e-08,1.10e-08,1.05e+03,3.992e-08,1.08e-07,1.08e-07,7.59e-08,2.18e-07,1.23e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.00e-11,6.86e-13,4.60e-08,6.87e-11,8.34e-14,1.57e-08,1.00e-08,1.30e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D01_L03:PRES,7.76e-08,1.00e-08,1.05e+03,2.588e-08,1.12e-07,1.12e-07,9.57e-08,1.95e-07,1.68e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.12e-12,5.93e-13,6.15e-08,3.71e-11,1.31e-13,3.74e-08,1.00e-08,9.50e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D01_L04:PRES,9.19e-08,1.04e-08,1.05e+03,3.177e-08,1.46e-07,1.46e-07,1.27e-07,2.46e-07,2.13e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.53e-11,6.91e-13,6.74e-08,7.17e-11,1.19e-13,3.74e-08,1.00e-08,1.15e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D01_L05:PRES,8.25e-08,1.00e-08,1.05e+03,2.341e-08,7.61e-08,7.61e-08,6.02e-08,1.65e-07,1.37e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.27e-13,2.66e-08,0.00e+00,1.85e-13,2.77e-08,1.00e-08,1.02e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D01_L06:PRES,6.75e-08,1.00e-08,1.05e+03,2.242e-08,9.04e-08,9.04e-08,7.10e-08,1.59e-07,1.34e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.15e-11,5.10e-13,2.39e-08,2.22e-11,1.64e-13,2.11e-08,1.00e-08,1.14e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D01_L07:PRES,8.42e-08,1.00e-08,1.05e+03,2.924e-08,1.45e-07,1.45e-07,1.23e-07,2.33e-07,2.01e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.30e-11,6.95e-13,6.67e-08,5.53e-11,1.54e-13,4.30e-08,1.00e-08,1.21e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D01_L16:PRES,4.66e-08,1.00e-08,1.05e+03,2.580e-08,5.93e-08,5.93e-08,3.84e-08,9.52e-08,8.17e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.01e-13,2.89e-08,0.00e+00,6.91e-14,2.63e-08,1.00e-08,1.80e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D01_L18:PRES,6.39e-08,1.00e-08,1.05e+03,3.154e-08,9.05e-08,9.05e-08,6.56e-08,1.45e-07,1.26e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.17e-13,5.32e-08,2.62e-11,7.66e-14,2.71e-08,1.00e-08,1.93e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D01_L19:PRES,5.74e-08,1.00e-08,1.05e+03,2.623e-08,5.57e-08,5.57e-08,3.03e-08,9.73e-08,8.33e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.12e-13,2.85e-08,0.00e+00,2.50e-15,2.99e-08,1.00e-08,2.53e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D01_L20:PRES,5.57e-08,1.00e-08,1.05e+03,2.764e-08,5.91e-08,5.91e-08,3.38e-08,9.98e-08,8.53e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.23e-13,2.85e-08,0.00e+00,3.12e-14,2.84e-08,1.00e-08,2.39e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D01_L21:PRES,9.58e-08,1.21e-08,1.05e+03,3.686e-08,1.25e-07,1.25e-07,9.36e-08,2.15e-07,1.84e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.91e-13,6.24e-08,3.65e-11,1.40e-13,3.42e-08,1.00e-08,2.18e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L01:PRES,6.22e-08,1.00e-08,1.05e+03,2.468e-08,6.24e-08,6.24e-08,5.12e-08,1.29e-07,1.10e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.33e-13,3.36e-08,0.00e+00,1.30e-13,2.85e-08,1.00e-08,8.16e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L02:PRES,1.61e-07,1.84e-08,1.05e+03,6.122e-08,1.78e-07,1.78e-07,1.54e-07,3.59e-07,3.04e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.21e-12,9.15e-08,7.15e-11,2.12e-13,4.90e-08,1.00e-08,1.24e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L03:PRES,8.70e-08,1.16e-08,1.05e+03,3.318e-08,1.09e-07,1.09e-07,9.10e-08,2.01e-07,1.73e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.43e-13,5.97e-08,3.82e-11,1.22e-13,3.32e-08,1.00e-08,1.10e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L04:PRES,8.01e-08,1.19e-08,1.05e+03,3.138e-08,7.00e-08,7.00e-08,5.79e-08,1.57e-07,1.34e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.07e-13,4.51e-08,1.25e-11,1.21e-13,2.48e-08,1.00e-08,8.81e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L05:PRES,6.10e-08,1.00e-08,1.05e+03,3.094e-08,5.68e-08,5.68e-08,4.64e-08,1.22e-07,1.03e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.22e-13,2.95e-08,0.00e+00,1.18e-13,2.57e-08,1.00e-08,1.04e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L06:PRES,1.25e-07,1.54e-08,1.05e+03,4.943e-08,1.43e-07,1.43e-07,1.23e-07,2.82e-07,2.41e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,9.13e-13,8.06e-08,4.14e-11,1.87e-13,5.12e-08,1.00e-08,9.81e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L07:PRES,8.78e-08,1.09e-08,1.05e+03,3.385e-08,1.08e-07,1.08e-07,9.38e-08,2.05e-07,1.76e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.52e-13,6.16e-08,4.12e-11,1.16e-13,3.42e-08,1.00e-08,9.11e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L08:PRES,6.92e-08,1.01e-08,1.05e+03,2.413e-08,6.07e-08,6.07e-08,5.09e-08,1.36e-07,1.16e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.49e-13,3.73e-08,3.01e-12,1.17e-13,2.75e-08,1.00e-08,8.65e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L09:PRES,5.49e-08,1.00e-08,1.05e+03,2.817e-08,5.29e-08,5.29e-08,4.34e-08,1.11e-07,9.50e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.65e-13,3.09e-08,0.00e+00,1.02e-13,2.56e-08,1.00e-08,1.35e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L10:PRES,6.74e-08,1.06e-08,1.05e+03,4.516e-08,9.25e-08,9.25e-08,7.12e-08,1.57e-07,1.34e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.00e-13,4.66e-08,3.61e-11,8.31e-14,2.23e-08,1.00e-08,2.12e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L11:PRES,7.08e-08,1.00e-08,1.05e+03,2.129e-08,7.14e-08,7.14e-08,6.01e-08,1.49e-07,1.26e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.23e-13,3.42e-08,1.76e-11,1.16e-13,2.29e-08,1.00e-08,1.03e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L12:PRES,9.89e-08,1.19e-08,1.05e+03,3.388e-08,1.08e-07,1.08e-07,9.32e-08,2.18e-07,1.86e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.14e-13,6.06e-08,4.07e-11,1.21e-13,3.32e-08,1.00e-08,8.10e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L13:PRES,7.93e-08,1.03e-08,1.05e+03,3.068e-08,7.13e-08,7.12e-08,5.92e-08,1.60e-07,1.33e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.08e-13,2.59e-08,0.00e+00,1.87e-13,2.64e-08,1.00e-08,1.04e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L14:PRES,7.54e-08,1.00e-08,1.05e+03,2.542e-08,8.38e-08,8.38e-08,7.01e-08,1.68e-07,1.40e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.18e-12,6.07e-13,2.94e-08,1.48e-11,1.83e-13,2.39e-08,1.00e-08,7.24e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L16:PRES,7.74e-08,1.11e-08,1.05e+03,3.107e-08,7.34e-08,7.34e-08,6.38e-08,1.60e-07,1.37e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.99e-13,4.96e-08,2.95e-11,7.47e-14,2.26e-08,1.00e-08,9.94e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L19:PRES,1.47e-07,1.73e-08,1.05e+03,5.547e-08,1.63e-07,1.63e-07,1.47e-07,3.31e-07,2.84e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.03e-12,1.03e-07,5.74e-11,1.52e-13,6.54e-08,1.00e-08,8.52e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L20:PRES,8.13e-08,1.27e-08,1.05e+03,3.583e-08,7.67e-08,7.67e-08,6.79e-08,1.67e-07,1.44e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.12e-13,5.47e-08,5.52e-13,1.28e-13,4.50e-08,1.00e-08,5.52e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D02_L23:PRES,8.00e-08,1.00e-08,1.05e+03,2.993e-08,8.57e-08,8.57e-08,7.73e-08,1.77e-07,1.52e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.54e-13,5.53e-08,4.41e-11,5.78e-14,2.51e-08,1.00e-08,8.39e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L01:PRES,7.22e-08,1.13e-08,1.05e+03,2.872e-08,5.13e-08,5.13e-08,4.33e-08,1.31e-07,1.11e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.38e-13,3.46e-08,0.00e+00,1.02e-13,2.54e-08,1.00e-08,1.11e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L02:PRES,8.12e-08,1.06e-08,1.05e+03,3.197e-08,9.88e-08,9.86e-08,8.58e-08,1.89e-07,1.62e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.95e-13,5.79e-08,3.43e-11,1.25e-13,3.12e-08,1.00e-08,1.01e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L03:PRES,7.62e-08,1.12e-08,1.05e+03,2.982e-08,7.29e-08,7.29e-08,6.31e-08,1.57e-07,1.36e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.80e-13,5.14e-08,2.61e-11,8.54e-14,2.33e-08,1.00e-08,1.00e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L04:PRES,7.03e-08,1.05e-08,1.05e+03,3.137e-08,4.86e-08,4.86e-08,4.04e-08,1.26e-07,1.06e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.41e-13,2.85e-08,0.00e+00,8.61e-14,2.53e-08,1.00e-08,1.42e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L05:PRES,7.63e-08,1.20e-08,1.05e+03,2.991e-08,6.35e-08,6.35e-08,5.41e-08,1.49e-07,1.26e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.11e-13,3.65e-08,0.00e+00,1.55e-13,2.69e-08,1.00e-08,8.45e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L06:PRES,6.92e-08,1.11e-08,1.05e+03,3.310e-08,5.24e-08,5.24e-08,4.41e-08,1.29e-07,1.09e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.54e-13,2.92e-08,0.00e+00,1.13e-13,2.43e-08,1.00e-08,1.17e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L07:PRES,7.74e-08,1.12e-08,1.05e+03,2.982e-08,7.27e-08,7.25e-08,6.32e-08,1.59e-07,1.37e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.93e-13,5.03e-08,2.44e-11,9.60e-14,2.31e-08,1.00e-08,9.99e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L08:PRES,7.47e-08,1.10e-08,1.05e+03,2.971e-08,7.25e-08,7.25e-08,6.41e-08,1.56e-07,1.35e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.69e-13,5.28e-08,3.24e-11,6.38e-14,2.21e-08,1.00e-08,9.07e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L09:PRES,7.44e-08,1.16e-08,1.05e+03,2.854e-08,5.21e-08,5.21e-08,4.54e-08,1.35e-07,1.17e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.08e-13,4.50e-08,0.00e+00,1.09e-13,2.64e-08,1.00e-08,9.91e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L10:PRES,8.70e-08,1.12e-08,1.05e+03,3.396e-08,1.11e-07,1.11e-07,9.86e-08,2.09e-07,1.80e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.33e-13,6.94e-08,3.00e-11,1.41e-13,4.53e-08,1.00e-08,7.01e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L11:PRES,7.22e-08,1.00e-08,1.05e+03,2.947e-08,9.26e-08,9.26e-08,8.13e-08,1.74e-07,1.50e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.46e-13,5.37e-08,3.35e-11,1.29e-13,2.67e-08,1.00e-08,9.07e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L12:PRES,5.52e-08,1.00e-08,1.05e+03,2.662e-08,3.00e-08,3.00e-08,3.00e-08,9.43e-08,8.12e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.92e-13,2.99e-08,0.00e+00,9.99e-28,3.00e-08,1.00e-08,4.96e-22,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L14:PRES,6.27e-08,1.06e-08,1.05e+03,2.737e-08,3.00e-08,3.00e-08,3.00e-08,1.03e-07,8.83e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.25e-13,3.13e-08,0.00e+00,9.99e-28,3.00e-08,1.00e-08,4.96e-22,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L15:PRES,7.87e-08,1.20e-08,1.05e+03,3.085e-08,6.54e-08,6.54e-08,5.70e-08,1.54e-07,1.32e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.89e-13,4.60e-08,1.12e-11,1.21e-13,2.51e-08,1.00e-08,8.27e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L16:PRES,7.83e-08,1.17e-08,1.05e+03,3.247e-08,8.18e-08,8.17e-08,7.17e-08,1.70e-07,1.46e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.36e-13,5.15e-08,3.17e-11,9.05e-14,2.56e-08,1.00e-08,8.21e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L17:PRES,8.73e-08,1.41e-08,1.05e+03,4.388e-08,6.08e-08,6.08e-08,5.14e-08,1.59e-07,1.33e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.87e-13,3.02e-08,0.00e+00,1.51e-13,2.49e-08,1.00e-08,1.28e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L18:PRES,7.02e-08,1.03e-08,1.05e+03,2.864e-08,7.72e-08,7.66e-08,6.93e-08,1.56e-07,1.36e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.51e-13,5.65e-08,2.64e-11,6.05e-14,3.36e-08,1.00e-08,8.27e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L19:PRES,7.36e-08,1.16e-08,1.05e+03,2.770e-08,5.44e-08,5.44e-08,4.73e-08,1.37e-07,1.17e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.37e-13,4.07e-08,0.00e+00,1.16e-13,2.69e-08,1.00e-08,9.64e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L20:PRES,7.36e-08,1.08e-08,1.05e+03,3.728e-08,6.74e-08,6.74e-08,5.61e-08,1.50e-07,1.25e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.67e-13,2.50e-08,0.00e+00,1.87e-13,2.33e-08,1.00e-08,1.55e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L21:PRES,1.19e-07,1.43e-08,1.05e+03,5.224e-08,2.16e-07,2.16e-07,1.91e-07,3.50e-07,3.01e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e-12,1.08e-07,5.12e-11,3.45e-13,8.13e-08,1.00e-08,1.66e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L23:PRES,7.75e-08,1.00e-08,1.05e+03,3.162e-08,1.25e-07,1.25e-07,1.08e-07,2.11e-07,1.80e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.87e-13,5.96e-08,5.01e-11,1.72e-13,3.01e-08,1.00e-08,9.01e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L24:PRES,1.33e-07,1.47e-08,1.05e+03,4.812e-08,1.80e-07,1.80e-07,1.57e-07,3.30e-07,2.81e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.08e-12,9.24e-08,6.56e-11,2.37e-13,5.32e-08,1.00e-08,1.28e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L25:PRES,7.96e-08,1.10e-08,1.05e+03,3.167e-08,9.56e-08,9.56e-08,8.16e-08,1.84e-07,1.56e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.29e-13,4.58e-08,4.15e-11,1.32e-13,1.90e-08,1.00e-08,1.13e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D03_L26:PRES,7.86e-08,1.24e-08,1.05e+03,2.884e-08,6.87e-08,6.87e-08,5.81e-08,1.57e-07,1.32e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.58e-13,3.38e-08,4.63e-12,1.55e-13,2.66e-08,1.00e-08,8.07e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D04_L02:PRES,1.33e-07,1.50e-08,1.05e+03,5.402e-08,1.55e-07,1.55e-07,1.40e-07,3.08e-07,2.64e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,9.76e-13,9.24e-08,5.30e-11,1.59e-13,6.11e-08,1.00e-08,8.22e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D04_L03:PRES,1.70e-07,1.87e-08,1.05e+03,6.831e-08,1.97e-07,1.96e-07,1.77e-07,3.93e-07,3.35e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.30e-12,1.26e-12,1.06e-07,8.18e-11,2.02e-13,6.34e-08,1.00e-08,1.95e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D04_L04:PRES,1.51e-07,1.64e-08,1.05e+03,6.233e-08,2.14e-07,2.14e-07,1.93e-07,3.89e-07,3.34e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.82e-11,1.12e-12,9.09e-08,1.02e-10,2.10e-13,5.92e-08,1.00e-08,3.38e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D04_L05:PRES,1.43e-07,1.52e-08,1.05e+03,5.995e-08,2.05e-07,2.05e-07,1.84e-07,3.70e-07,3.17e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.78e-11,1.07e-12,8.32e-08,1.04e-10,1.96e-13,5.10e-08,1.00e-08,1.03e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D04_L09A:PRES,7.96e-08,1.00e-08,1.05e+03,3.725e-08,1.38e-07,1.38e-07,1.21e-07,2.29e-07,1.95e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.42e-11,6.69e-13,3.54e-08,8.53e-11,1.55e-13,1.24e-08,1.00e-08,1.17e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D04_L09B:PRES,1.00e-07,1.13e-08,1.05e+03,3.935e-08,1.05e-07,1.05e-07,9.35e-08,2.19e-07,1.87e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.24e-12,7.04e-13,5.56e-08,7.00e-11,4.23e-14,1.94e-08,1.00e-08,1.03e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D04_L09C:PRES,1.02e-07,1.40e-08,1.05e+03,3.854e-08,7.59e-08,7.59e-08,6.61e-08,1.91e-07,1.63e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.31e-13,5.19e-08,3.56e-11,6.88e-14,2.02e-08,1.00e-08,1.20e-08,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D04_L09D:PRES,9.10e-08,1.12e-08,1.05e+03,3.362e-08,9.36e-08,9.36e-08,8.27e-08,1.96e-07,1.68e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.12e-13,6.10e-08,5.05e-11,6.20e-14,2.37e-08,1.00e-08,9.96e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D04_L10:PRES,5.79e-08,1.00e-08,1.05e+03,2.246e-08,7.39e-08,7.39e-08,6.31e-08,1.37e-07,1.18e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.30e-13,4.27e-08,1.30e-11,1.48e-13,2.47e-08,1.00e-08,8.38e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D05_L17:PRES,8.15e-08,1.21e-08,1.05e+03,3.320e-08,7.55e-08,7.55e-08,6.47e-08,1.65e-07,1.42e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.10e-13,5.26e-08,2.88e-11,8.15e-14,2.30e-08,1.00e-08,9.38e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D05_L26:PRES,1.23e-07,1.30e-08,1.05e+03,4.935e-08,1.77e-06,1.77e-06,3.34e-07,3.62e-07,3.10e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.17e-12,1.05e-07,0.00e+00,1.26e-12,1.13e-07,1.21e-07,1.38e-06,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VALCCG:D06_L01:PRES,8.32e-08,1.22e-08,1.05e+03,3.252e-08,5.80e-08,5.76e-08,4.50e-08,1.46e-07,1.23e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.15e-13,3.29e-08,0.00e+00,1.15e-13,2.49e-08,1.00e-08,1.18e-08,0.00e+00
